Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,1.095020,1.095460,1.080700,1.094300,1.094300,0
2018-05-09,1.082700,1.085650,1.075680,1.082600,1.082600,0
2018-05-10,1.077560,1.081590,1.076700,1.077000,1.077000,0
2018-05-11,1.080000,1.081310,1.072900,1.080000,1.080000,0
2018-05-14,1.074280,1.077150,1.072100,1.074430,1.074430,0
2018-05-15,1.074300,1.078340,1.069500,1.074970,1.074970,0
2018-05-16,1.068800,1.077780,1.068200,1.069630,1.069630,0
2018-05-17,1.077230,1.078370,1.070700,1.076500,1.076500,0
2018-05-18,1.074320,1.078790,1.071900,1.074640,1.074640,0
2018-05-21,1.078930,1.080610,1.075190,1.078200,1.078200,0
2018-05-22,1.077330,1.079000,1.074600,1.077270,1.077270,0
2018-05-23,1.077800,1.084370,1.076000,1.077980,1.077980,0
2018-05-24,1.082380,1.083380,1.078100,1.082280,1.082280,0
2018-05-25,1.081640,1.081760,1.071800,1.081190,1.081190,0
2018-05-28,1.071510,1.077250,1.069500,1.071350,1.071350,0
2018-05-29,1.076600,1.081770,1.074000,1.077070,1.077070,0
2018-05-30,1.080800,1.082270,1.075100,1.081340,1.081340,0
2018-05-31,1.075200,1.079920,1.072300,1.075500,1.075500,0
2018-06-01,1.077330,1.080940,1.075800,1.077260,1.077260,0
2018-06-04,1.076900,1.080220,1.076700,1.077230,1.077230,0
2018-06-05,1.078130,1.079730,1.076600,1.077500,1.077500,0
2018-06-06,1.077990,1.080830,1.076000,1.077990,1.077990,0
2018-06-07,1.080000,1.080800,1.076700,1.079800,1.079800,0
2018-06-08,1.078900,1.083170,1.077000,1.078900,1.078900,0
2018-06-11,1.080380,1.082130,1.076100,1.080080,1.080080,0
2018-06-12,1.076480,1.079540,1.071600,1.075800,1.075800,0
2018-06-13,1.072770,1.076330,1.070800,1.072790,1.072790,0
2018-06-14,1.073870,1.079340,1.072200,1.073980,1.073980,0
2018-06-15,1.074730,1.082400,1.073100,1.074680,1.074680,0
2018-06-18,1.078400,1.086310,1.077700,1.078850,1.078850,0
2018-06-19,1.085210,1.089620,1.082900,1.084960,1.084960,0
2018-06-20,1.086000,1.089170,1.082800,1.085700,1.085700,0
2018-06-21,1.085120,1.095240,1.084300,1.084800,1.084800,0
2018-06-22,1.093000,1.096020,1.090100,1.093600,1.093600,0
2018-06-25,1.094470,1.096190,1.090900,1.094100,1.094100,0
2018-06-26,1.090540,1.092290,1.087600,1.090580,1.090580,0
2018-06-27,1.091720,1.095860,1.089900,1.091580,1.091580,0
2018-06-28,1.095780,1.100760,1.094400,1.095440,1.095440,0
2018-06-29,1.102210,1.103480,1.095500,1.102190,1.102190,0
2018-07-02,1.097720,1.100710,1.095700,1.097330,1.097330,0
2018-07-03,1.096200,1.097940,1.083100,1.096790,1.096790,0
2018-07-04,1.084940,1.087280,1.080600,1.084200,1.084200,0
2018-07-05,1.081890,1.088970,1.079800,1.082320,1.082320,0
2018-07-06,1.087260,1.090450,1.084500,1.087290,1.087290,0
2018-07-09,1.085600,1.090120,1.083500,1.085560,1.085560,0
2018-07-10,1.086610,1.091440,1.085590,1.086590,1.086590,0
2018-07-11,1.089360,1.090770,1.086800,1.088800,1.088800,0
2018-07-12,1.086910,1.094970,1.085300,1.086400,1.086400,0
2018-07-13,1.093140,1.095730,1.091800,1.093560,1.093560,0
2018-07-16,1.094520,1.095170,1.087500,1.094200,1.094200,0
2018-07-17,1.087720,1.088960,1.083800,1.087980,1.087980,0
2018-07-18,1.083990,1.085430,1.082100,1.083930,1.083930,0
2018-07-19,1.083600,1.085250,1.079000,1.084140,1.084140,0
2018-07-20,1.081380,1.084530,1.079900,1.081660,1.081660,0
2018-07-23,1.083510,1.083750,1.080900,1.083560,1.083560,0
2018-07-24,1.080000,1.081880,1.078400,1.080690,1.080690,0
2018-07-25,1.078280,1.078980,1.075200,1.078260,1.078260,0
2018-07-26,1.075100,1.077180,1.073800,1.075680,1.075680,0
2018-07-27,1.075860,1.081670,1.074700,1.075810,1.075810,0
2018-07-30,1.077700,1.079430,1.070800,1.078350,1.078350,0
2018-07-31,1.075880,1.078340,1.074000,1.075930,1.075930,0
2018-08-01,1.077390,1.080160,1.075200,1.076600,1.076600,0
2018-08-02,1.076610,1.079290,1.075400,1.076690,1.076690,0
2018-08-03,1.077700,1.082150,1.077400,1.078210,1.078210,0
2018-08-06,1.079300,1.082860,1.078200,1.079180,1.079180,0
2018-08-07,1.082710,1.087730,1.081300,1.082630,1.082630,0
2018-08-08,1.086120,1.090540,1.084600,1.085600,1.085600,0
2018-08-09,1.088200,1.090650,1.083370,1.088300,1.088300,0
2018-08-10,1.081800,1.093780,1.080800,1.082300,1.082300,0
2018-08-13,1.090800,1.093340,1.088000,1.091490,1.091490,0
2018-08-14,1.089420,1.090580,1.085600,1.089400,1.089400,0
2018-08-15,1.086100,1.090650,1.083800,1.085900,1.085900,0
2018-08-16,1.087800,1.090690,1.084600,1.088310,1.088310,0
2018-08-17,1.083470,1.086380,1.081500,1.083100,1.083100,0
2018-08-20,1.082370,1.086080,1.080100,1.080600,1.080600,0
2018-08-21,1.083640,1.085720,1.081000,1.083680,1.083680,0
2018-08-22,1.081650,1.086490,1.080000,1.081880,1.081880,0
2018-08-23,1.084860,1.091200,1.083000,1.085090,1.085090,0
2018-08-24,1.088900,1.094440,1.086800,1.089100,1.089100,0
2018-08-27,1.093650,1.094420,1.090500,1.094270,1.094270,0
2018-08-28,1.091930,1.098430,1.091100,1.091670,1.091670,0
2018-08-29,1.094610,1.097920,1.093200,1.094600,1.094600,0
2018-08-30,1.095870,1.096820,1.092300,1.095400,1.095400,0
2018-08-31,1.091990,1.094080,1.091100,1.092040,1.092040,0
2018-09-03,1.089300,1.091450,1.087400,1.089200,1.089200,0
2018-09-04,1.088070,1.088470,1.082400,1.088050,1.088050,0
2018-09-05,1.081640,1.083590,1.075900,1.081640,1.081640,0
2018-09-06,1.076300,1.083620,1.074300,1.076670,1.076670,0
2018-09-07,1.081020,1.082170,1.072760,1.080900,1.080900,0
2018-09-10,1.071600,1.079740,1.070200,1.072280,1.072280,0
2018-09-11,1.080140,1.086270,1.077800,1.079600,1.079600,0
2018-09-12,1.086640,1.089390,1.084400,1.086690,1.086690,0
2018-09-13,1.086920,1.091740,1.085500,1.087030,1.087030,0
2018-09-14,1.088700,1.096560,1.086900,1.088700,1.088700,0
2018-09-17,1.095400,1.097400,1.089600,1.096120,1.096120,0
2018-09-18,1.089890,1.092780,1.088100,1.089960,1.089960,0
2018-09-19,1.091580,1.092360,1.086600,1.091550,1.091550,0
2018-09-20,1.087820,1.088460,1.074900,1.087890,1.087890,0
2018-09-21,1.075900,1.080640,1.075700,1.075800,1.075800,0
2018-09-24,1.078370,1.082250,1.076700,1.077900,1.077900,0
2018-09-25,1.079700,1.084550,1.077900,1.080260,1.080260,0
2018-09-26,1.083750,1.087940,1.082400,1.083510,1.083510,0
2018-09-27,1.086110,1.088540,1.082700,1.086020,1.086020,0
2018-09-28,1.085060,1.092470,1.083500,1.084950,1.084950,0
2018-10-01,1.091080,1.096830,1.090000,1.091100,1.091100,0
2018-10-02,1.096870,1.101950,1.095000,1.096300,1.096300,0
2018-10-03,1.101850,1.102450,1.096800,1.102090,1.102090,0
2018-10-04,1.100820,1.100820,1.096200,1.100620,1.100620,0
2018-10-05,1.097900,1.098800,1.095190,1.097790,1.097790,0
2018-10-08,1.096810,1.099780,1.094200,1.097350,1.097350,0
2018-10-09,1.097320,1.101950,1.096500,1.096700,1.096700,0
2018-10-10,1.100040,1.111000,1.098300,1.099300,1.099300,0
2018-10-11,1.109500,1.109980,1.092500,1.109300,1.109300,0
2018-10-12,1.091570,1.097330,1.091300,1.091940,1.091940,0
2018-10-15,1.097170,1.100700,1.094800,1.097120,1.097120,0
2018-10-16,1.097640,1.098690,1.091140,1.097100,1.097100,0
2018-10-17,1.093350,1.094510,1.089800,1.093710,1.093710,0
2018-10-18,1.090910,1.094500,1.089300,1.091000,1.091000,0
2018-10-19,1.092250,1.095140,1.089210,1.092300,1.092300,0
2018-10-22,1.091700,1.093290,1.087900,1.091600,1.091600,0
2018-10-23,1.090130,1.091160,1.086700,1.090080,1.090080,0
2018-10-24,1.088360,1.093480,1.086630,1.088300,1.088300,0
2018-10-25,1.092020,1.095750,1.089600,1.091850,1.091850,0
2018-10-26,1.091720,1.094170,1.090000,1.091860,1.091860,0
2018-10-29,1.091910,1.094780,1.088900,1.091870,1.091870,0
2018-10-30,1.090310,1.093200,1.088100,1.090340,1.090340,0
2018-10-31,1.090580,1.091150,1.086600,1.090000,1.090000,0
2018-11-01,1.086070,1.086290,1.080800,1.085400,1.085400,0
2018-11-02,1.082760,1.084320,1.081200,1.082460,1.082460,0
2018-11-05,1.081600,1.086110,1.081000,1.082020,1.082020,0
2018-11-06,1.082900,1.084680,1.081100,1.083560,1.083560,0
2018-11-07,1.080100,1.083950,1.078000,1.080930,1.080930,0
2018-11-08,1.080100,1.081150,1.075000,1.080100,1.080100,0
2018-11-09,1.076000,1.076870,1.073060,1.076020,1.076020,0
2018-11-12,1.076540,1.078600,1.074400,1.075900,1.075900,0
2018-11-13,1.073370,1.074260,1.066500,1.073120,1.073120,0
2018-11-14,1.065830,1.070270,1.062670,1.065100,1.065100,0
2018-11-15,1.066800,1.069690,1.065200,1.067300,1.067300,0
2018-11-16,1.067890,1.068980,1.065700,1.068050,1.068050,0
2018-11-19,1.066360,1.067900,1.059550,1.067490,1.067490,0
2018-11-20,1.061200,1.063800,1.057800,1.061380,1.061380,0
2018-11-21,1.059120,1.061610,1.057000,1.059360,1.059360,0
2018-11-22,1.057500,1.060230,1.055300,1.058800,1.058800,0
2018-11-23,1.058600,1.059290,1.056100,1.059250,1.059250,0
2018-11-26,1.057250,1.059460,1.055200,1.057580,1.057580,0
2018-11-27,1.057400,1.058620,1.055400,1.058100,1.058100,0
2018-11-28,1.058540,1.059260,1.054280,1.057800,1.057800,0
2018-11-29,1.055050,1.062860,1.054030,1.055770,1.055770,0
2018-11-30,1.062170,1.062620,1.057280,1.062080,1.062080,0
2018-12-03,1.059860,1.063350,1.055500,1.059200,1.059200,0
2018-12-04,1.056400,1.060940,1.055700,1.057220,1.057220,0
2018-12-05,1.059200,1.060330,1.051600,1.059850,1.059850,0
2018-12-06,1.054960,1.055490,1.051400,1.054300,1.054300,0
2018-12-07,1.054760,1.064730,1.053000,1.054670,1.054670,0
2018-12-10,1.063130,1.068490,1.060200,1.063140,1.063140,0
2018-12-11,1.061000,1.062870,1.058100,1.061660,1.061660,0
2018-12-12,1.058790,1.066850,1.056900,1.058980,1.058980,0
2018-12-13,1.059840,1.060890,1.054200,1.059670,1.059670,0
2018-12-14,1.057600,1.058940,1.051100,1.058260,1.058260,0
2018-12-17,1.050840,1.054290,1.046900,1.050730,1.050730,0
2018-12-18,1.047000,1.049060,1.037600,1.047430,1.047430,0
2018-12-19,1.037730,1.046320,1.037000,1.037640,1.037640,0
2018-12-20,1.041600,1.042930,1.032720,1.042470,1.042470,0
2018-12-21,1.033650,1.037050,1.029500,1.033260,1.033260,0
2018-12-24,1.031330,1.036470,1.030000,1.030470,1.030470,0
2018-12-25,1.033300,1.038100,1.027400,1.032900,1.032900,0
2018-12-26,1.034700,1.034700,1.026200,1.033900,1.033900,0
2018-12-27,1.038630,1.038630,1.023900,1.038640,1.038640,0
2018-12-28,1.028260,1.030770,1.023300,1.027500,1.027500,0
2018-12-31,1.029570,1.032720,1.022000,1.031000,1.031000,0
2019-01-01,1.024100,1.027700,1.023730,1.024100,1.024100,0
2019-01-02,1.025010,1.034930,1.022800,1.025220,1.025220,0
2019-01-03,1.028950,1.037730,1.028500,1.028600,1.028600,0
2019-01-04,1.035790,1.040850,1.034300,1.035790,1.035790,0
2019-01-07,1.039790,1.044220,1.037100,1.040000,1.040000,0
2019-01-08,1.042210,1.044270,1.039700,1.042450,1.042450,0
2019-01-09,1.043820,1.048730,1.041900,1.043860,1.043860,0
2019-01-10,1.046500,1.050410,1.044300,1.047410,1.047410,0
2019-01-11,1.049550,1.050420,1.045600,1.049240,1.049240,0
2019-01-14,1.046420,1.049650,1.043600,1.045800,1.045800,0
2019-01-15,1.046360,1.050310,1.044400,1.045900,1.045900,0
2019-01-16,1.049640,1.054550,1.048600,1.049100,1.049100,0
2019-01-17,1.052940,1.055520,1.050400,1.052920,1.052920,0
2019-01-18,1.054280,1.056110,1.052800,1.054510,1.054510,0
2019-01-21,1.054060,1.055000,1.050100,1.053300,1.053300,0
2019-01-22,1.052300,1.053070,1.047700,1.052930,1.052930,0
2019-01-23,1.048630,1.050740,1.047100,1.048710,1.048710,0
2019-01-24,1.052470,1.058730,1.049800,1.052430,1.052430,0
2019-01-25,1.056720,1.062700,1.055500,1.056100,1.056100,0
2019-01-28,1.062010,1.064210,1.059400,1.062090,1.062090,0
2019-01-29,1.063100,1.067960,1.062700,1.063460,1.063460,0
2019-01-30,1.066380,1.073110,1.064100,1.066780,1.066780,0
2019-01-31,1.072840,1.074330,1.069750,1.072600,1.072600,0
2019-02-01,1.072130,1.075030,1.069700,1.072120,1.072120,0
2019-02-04,1.073250,1.075260,1.070400,1.073260,1.073260,0
2019-02-05,1.076060,1.077990,1.071800,1.076000,1.076000,0
2019-02-06,1.073790,1.076720,1.071300,1.073920,1.073920,0
2019-02-07,1.076690,1.078470,1.074700,1.076550,1.076550,0
2019-02-08,1.077270,1.078420,1.071200,1.077200,1.077200,0
2019-02-11,1.071900,1.073220,1.065100,1.072560,1.072560,0
2019-02-12,1.067000,1.071850,1.064500,1.067740,1.067740,0
2019-02-13,1.070430,1.074740,1.065300,1.070420,1.070420,0
2019-02-14,1.070090,1.075790,1.069100,1.069920,1.069920,0
2019-02-15,1.073520,1.074820,1.071100,1.073520,1.073520,0
2019-02-18,1.073490,1.075220,1.070700,1.073300,1.073300,0
2019-02-19,1.073900,1.089060,1.072600,1.074490,1.074490,0
2019-02-20,1.085400,1.086300,1.082600,1.085400,1.085400,0
2019-02-21,1.083000,1.086380,1.081400,1.082900,1.082900,0
2019-02-22,1.085340,1.087050,1.080900,1.085390,1.085390,0
2019-02-25,1.084960,1.086250,1.082100,1.084950,1.084950,0
2019-02-26,1.082500,1.084350,1.080100,1.083120,1.083120,0
2019-02-27,1.083870,1.085860,1.082600,1.083100,1.083100,0
2019-02-28,1.083980,1.084270,1.074400,1.084010,1.084010,0
2019-03-01,1.079070,1.081350,1.076700,1.078400,1.078400,0
2019-03-04,1.079500,1.082250,1.078100,1.080140,1.080140,0
2019-03-05,1.079550,1.080390,1.074300,1.079430,1.079430,0
2019-03-06,1.073710,1.074740,1.070600,1.073750,1.073750,0
2019-03-07,1.071800,1.079210,1.070000,1.072510,1.072510,0
2019-03-08,1.076850,1.078240,1.073560,1.076200,1.076200,0
2019-03-11,1.077200,1.084000,1.075400,1.077100,1.077100,0
2019-03-12,1.082730,1.086570,1.079550,1.082640,1.082640,0
2019-03-13,1.084450,1.086270,1.083200,1.084360,1.084360,0
2019-03-14,1.084750,1.086000,1.082100,1.084770,1.084770,0
2019-03-15,1.084400,1.086230,1.081620,1.085210,1.085210,0
2019-03-18,1.081400,1.082750,1.078620,1.082130,1.082130,0
2019-03-19,1.078600,1.080460,1.076800,1.079190,1.079190,0
2019-03-20,1.078300,1.079480,1.074100,1.078300,1.078300,0
2019-03-21,1.074490,1.085300,1.071800,1.074470,1.074470,0
2019-03-22,1.085060,1.087420,1.082700,1.084500,1.084500,0
2019-03-25,1.081700,1.083100,1.078800,1.082080,1.082080,0
2019-03-26,1.082550,1.083870,1.079900,1.082490,1.082490,0
2019-03-27,1.080700,1.081380,1.072150,1.080600,1.080600,0
2019-03-28,1.074090,1.078220,1.073400,1.074240,1.074240,0
2019-03-29,1.074990,1.077400,1.070800,1.074600,1.074600,0
2019-04-01,1.076600,1.081890,1.075000,1.077250,1.077250,0
2019-04-02,1.080880,1.083870,1.078800,1.080200,1.080200,0
2019-04-03,1.083850,1.085210,1.081800,1.083860,1.083860,0
2019-04-04,1.080100,1.081430,1.078400,1.081040,1.081040,0
2019-04-05,1.078400,1.079650,1.076700,1.078400,1.078400,0
2019-04-08,1.079370,1.083600,1.077300,1.078700,1.078700,0
2019-04-09,1.082940,1.084080,1.080800,1.082880,1.082880,0
2019-04-10,1.081170,1.090290,1.080000,1.080500,1.080500,0
2019-04-11,1.089930,1.090930,1.085300,1.089300,1.089300,0
2019-04-12,1.086900,1.091650,1.086500,1.087790,1.087790,0
2019-04-15,1.090740,1.090940,1.085900,1.090750,1.090750,0
2019-04-16,1.090600,1.091560,1.088600,1.090400,1.090400,0
2019-04-17,1.090190,1.090560,1.085800,1.090180,1.090180,0
2019-04-18,1.086200,1.092740,1.086100,1.088280,1.088280,0
2019-04-19,1.092400,1.093450,1.090600,1.092890,1.092890,0
2019-04-22,1.091700,1.095570,1.091700,1.092340,1.092340,0
2019-04-23,1.094100,1.096150,1.091900,1.094840,1.094840,0
2019-04-24,1.093930,1.094040,1.090400,1.091700,1.091700,0
2019-04-25,1.090400,1.102080,1.088540,1.090500,1.090500,0
2019-04-26,1.099710,1.099980,1.092800,1.099560,1.099560,0
2019-04-29,1.094730,1.097910,1.092400,1.094770,1.094770,0
2019-04-30,1.098640,1.100850,1.096700,1.098000,1.098000,0
2019-05-01,1.099340,1.100930,1.098300,1.099580,1.099580,0
2019-05-02,1.099300,1.100100,1.090350,1.099880,1.099880,0
2019-05-03,1.093570,1.096680,1.090000,1.093480,1.093480,0
2019-05-06,1.093820,1.096920,1.091300,1.093660,1.093660,0
2019-05-07,1.095400,1.098610,1.094600,1.095400,1.095400,0
2019-05-08,1.096170,1.097050,1.092000,1.095400,1.095400,0
2019-05-09,1.096660,1.102850,1.094880,1.096530,1.096530,0
2019-05-10,1.097400,1.102360,1.095980,1.097600,1.097600,0
2019-05-13,1.101300,1.104960,1.098000,1.101400,1.101400,0
2019-05-14,1.098640,1.101200,1.096100,1.099070,1.099070,0
2019-05-15,1.097300,1.101090,1.095880,1.097900,1.097900,0
2019-05-16,1.101200,1.103490,1.100200,1.101120,1.101120,0
2019-05-17,1.100810,1.101340,1.096200,1.100400,1.100400,0
2019-05-20,1.097270,1.100420,1.096300,1.097500,1.097500,0
2019-05-21,1.098800,1.102150,1.098500,1.098900,1.098900,0
2019-05-22,null,null,null,null,null,null
2019-05-23,1.099160,1.101810,1.098100,1.098920,1.098920,0
2019-05-24,1.098250,1.099480,1.096050,1.097700,1.097700,0
2019-05-27,1.096400,1.099860,1.094500,1.096800,1.096800,0
2019-05-28,1.100180,1.101190,1.095600,1.099980,1.099980,0
2019-05-29,1.099300,1.100040,1.089200,1.098500,1.098500,0
2019-05-30,1.091190,1.092250,1.087000,1.090510,1.090510,0
2019-05-31,1.085960,1.088440,1.084900,1.085930,1.085930,0
2019-06-03,1.082100,1.087530,1.082100,1.082740,1.082740,0
2019-06-04,1.085370,1.087520,1.083500,1.085540,1.085540,0
2019-06-05,1.084100,1.087740,1.080800,1.084800,1.084800,0
2019-06-06,1.079700,1.083220,1.079200,1.079800,1.079800,0
2019-06-07,1.082400,1.089770,1.081700,1.082790,1.082790,0
2019-06-10,1.090870,1.090920,1.086100,1.091020,1.091020,0
2019-06-11,1.088240,1.094300,1.082880,1.088240,1.088240,0
2019-06-12,1.094260,1.095380,1.089600,1.094090,1.094090,0
2019-06-13,1.092860,1.095670,1.091500,1.093470,1.093470,0
2019-06-14,1.092160,1.093850,1.086400,1.092170,1.092170,0
2019-06-17,1.088780,1.089380,1.085500,1.088750,1.088750,0
2019-06-18,1.084980,1.089650,1.083390,1.085220,1.085220,0
2019-06-19,1.089980,1.092900,1.089100,1.090180,1.090180,0
2019-06-20,1.090270,1.100780,1.088800,1.089800,1.089800,0
2019-06-21,1.099570,1.100460,1.094700,1.099480,1.099480,0
2019-06-24,1.099920,1.100880,1.093800,1.099820,1.099820,0
2019-06-25,1.093530,1.093890,1.085500,1.092900,1.092900,0
2019-06-26,1.086620,1.091170,1.086100,1.086600,1.086600,0
2019-06-27,1.090110,1.091620,1.087200,1.090040,1.090040,0
2019-06-28,1.088640,1.089950,1.085800,1.089150,1.089150,0
2019-07-01,1.090120,1.091750,1.086100,1.089700,1.089700,0
2019-07-02,1.089810,1.091980,1.086800,1.089820,1.089820,0
2019-07-03,1.088490,1.090520,1.083780,1.088630,1.088630,0
2019-07-04,1.090610,1.093300,1.088400,1.090980,1.090980,0
2019-07-05,1.091800,1.097100,1.091700,1.092300,1.092300,0
2019-07-08,1.095270,1.095700,1.092200,1.095280,1.095280,0
2019-07-09,1.094770,1.096500,1.091700,1.094000,1.094000,0
2019-07-10,1.094650,1.096960,1.092100,1.094000,1.094000,0
2019-07-11,1.096940,1.098820,1.094000,1.096640,1.096640,0
2019-07-12,1.097980,1.098910,1.095200,1.097400,1.097400,0
2019-07-15,1.096500,1.098400,1.094010,1.097170,1.097170,0
2019-07-16,1.094490,1.098700,1.093600,1.094680,1.094680,0
2019-07-17,1.094100,1.095190,1.090300,1.094300,1.094300,0
2019-07-18,1.090350,1.090360,1.086400,1.090240,1.090240,0
2019-07-19,1.089640,1.094750,1.089000,1.089510,1.089510,0
2019-07-22,1.094540,1.096990,1.092400,1.094630,1.094630,0
2019-07-23,1.092480,1.093010,1.087100,1.091800,1.091800,0
2019-07-24,1.090100,1.093250,1.088200,1.090000,1.090000,0
2019-07-25,1.090330,1.094090,1.087800,1.090270,1.090270,0
2019-07-26,1.088590,1.089820,1.086800,1.088300,1.088300,0
2019-07-29,1.089970,1.091860,1.088000,1.090430,1.090430,0
2019-07-30,1.090190,1.094540,1.088400,1.089500,1.089500,0
2019-07-31,1.092000,1.092920,1.088800,1.092150,1.092150,0
2019-08-01,1.090520,1.091530,1.086700,1.090410,1.090410,0
2019-08-02,1.084900,1.087030,1.079800,1.085670,1.085670,0
2019-08-05,1.080110,1.080810,1.076200,1.080090,1.080090,0
2019-08-06,1.073920,1.078700,1.072550,1.073970,1.073970,0
2019-08-07,1.074500,1.078040,1.072020,1.074960,1.074960,0
2019-08-08,1.075510,1.077680,1.071200,1.075000,1.075000,0
2019-08-09,1.074000,1.076180,1.071700,1.074710,1.074710,0
2019-08-12,1.074730,1.076050,1.071100,1.074960,1.074960,0
2019-08-13,1.072510,1.076210,1.068500,1.072560,1.072560,0
2019-08-14,1.075590,1.075760,1.067130,1.075250,1.075250,0
2019-08-15,1.071900,1.074500,1.067900,1.071940,1.071940,0
2019-08-16,1.067750,1.075750,1.067100,1.068330,1.068330,0
2019-08-19,1.072500,1.078620,1.071700,1.073060,1.073060,0
2019-08-20,1.077730,1.081250,1.076000,1.077000,1.077000,0
2019-08-21,1.076700,1.078440,1.073300,1.076900,1.076900,0
2019-08-22,1.074900,1.079120,1.071540,1.074900,1.074900,0
2019-08-23,1.077000,1.078810,1.073440,1.077050,1.077050,0
2019-08-26,1.071240,1.077340,1.069600,1.070500,1.070500,0
2019-08-27,1.073940,1.074110,1.068300,1.074030,1.074030,0
2019-08-28,1.073180,1.076080,1.071000,1.072400,1.072400,0
2019-08-29,1.074900,1.075090,1.070700,1.075020,1.075020,0
2019-08-30,1.074610,1.081410,1.071410,1.074660,1.074660,0
2019-09-02,1.076100,1.079560,1.074800,1.076300,1.076300,0
2019-09-03,1.077900,1.081480,1.077700,1.078580,1.078580,0
2019-09-04,1.078200,1.079320,1.073700,1.078150,1.078150,0
2019-09-05,1.077440,1.078990,1.072480,1.077410,1.077410,0
2019-09-06,1.074200,1.076330,1.069700,1.074810,1.074810,0
2019-09-09,1.073500,1.082280,1.071300,1.073320,1.073320,0
2019-09-10,1.081880,1.087360,1.079160,1.081100,1.081100,0
2019-09-11,1.080400,1.081760,1.077000,1.080930,1.080930,0
2019-09-12,1.080570,1.081350,1.072100,1.080340,1.080340,0
2019-09-13,1.072490,1.073430,1.068900,1.072840,1.072840,0
2019-09-16,1.074950,1.079890,1.071100,1.074680,1.074680,0
2019-09-17,1.078030,1.084640,1.075700,1.077300,1.077300,0
2019-09-18,1.082610,1.086810,1.081000,1.082630,1.082630,0
2019-09-19,1.086200,1.092170,1.079500,1.086270,1.086270,0
2019-09-20,1.079120,1.079630,1.072600,1.078500,1.078500,0
2019-09-23,1.069970,1.075260,1.069300,1.069930,1.069930,0
2019-09-24,1.072700,1.077220,1.072300,1.072800,1.072800,0
2019-09-25,1.072970,1.077660,1.071200,1.073180,1.073180,0
2019-09-26,1.077010,1.078080,1.072500,1.076300,1.076300,0
2019-09-27,1.074890,1.080500,1.072100,1.074830,1.074830,0
2019-09-30,1.078520,1.082430,1.076900,1.078550,1.078550,0
2019-10-01,1.081470,1.086310,1.079600,1.080800,1.080800,0
2019-10-02,1.080900,1.083640,1.078000,1.081610,1.081610,0
2019-10-03,1.081460,1.084150,1.077100,1.080700,1.080700,0
2019-10-04,1.080630,1.083100,1.078300,1.080760,1.080760,0
2019-10-07,1.081760,1.085450,1.080800,1.081750,1.081750,0
2019-10-08,1.084570,1.086130,1.078900,1.083900,1.083900,0
2019-10-09,1.084670,1.085970,1.083100,1.084580,1.084580,0
2019-10-10,1.084700,1.085580,1.076300,1.083970,1.083970,0
2019-10-11,1.078400,1.081630,1.077100,1.077700,1.077700,0
2019-10-14,1.079930,1.081440,1.076200,1.079810,1.079810,0
2019-10-15,1.077620,1.078350,1.071810,1.077370,1.077370,0
2019-10-16,1.073950,1.074100,1.064600,1.074010,1.074010,0
2019-10-17,1.065010,1.067600,1.056700,1.065170,1.065170,0
2019-10-18,1.056890,1.057350,1.052300,1.056300,1.056300,0
2019-10-21,1.054050,1.056260,1.052100,1.053560,1.053560,0
2019-10-22,1.054980,1.056130,1.051100,1.054750,1.054750,0
2019-10-23,1.053250,1.056040,1.050400,1.053290,1.053290,0
2019-10-24,1.055400,1.056500,1.049190,1.055990,1.055990,0
2019-10-25,1.055740,1.057610,1.052000,1.055680,1.055680,0
2019-10-28,1.052500,1.054370,1.048700,1.051900,1.051900,0
2019-10-29,1.052670,1.055490,1.046900,1.052000,1.052000,0
2019-10-30,1.051230,1.054740,1.048600,1.050970,1.050970,0
2019-10-31,1.050990,1.051420,1.046900,1.050970,1.050970,0
2019-11-01,1.049330,1.053110,1.048300,1.049470,1.049470,0
2019-11-04,1.051190,1.053970,1.048000,1.051140,1.051140,0
2019-11-05,1.052360,1.053420,1.049890,1.052090,1.052090,0
2019-11-06,1.052070,1.052270,1.048100,1.052110,1.052110,0
2019-11-07,1.048100,1.056710,1.046600,1.048860,1.048860,0
2019-11-08,1.056850,1.061420,1.054300,1.056300,1.056300,0
2019-11-11,1.061350,1.062380,1.059300,1.061530,1.061530,0
2019-11-12,1.061070,1.062610,1.058600,1.061030,1.061030,0
2019-11-13,1.059620,1.060450,1.054300,1.059600,1.059600,0
2019-11-14,1.058990,1.060130,1.054800,1.059030,1.059030,0
2019-11-15,1.054800,1.061980,1.054800,1.055480,1.055480,0
2019-11-18,1.059910,1.061460,1.054600,1.059930,1.059930,0
2019-11-19,1.057250,1.057520,1.053600,1.056670,1.056670,0
2019-11-20,1.054400,1.056200,1.052300,1.054400,1.054400,0
2019-11-21,1.055270,1.055770,1.053000,1.054500,1.054500,0
2019-11-22,1.051200,1.052800,1.049100,1.050900,1.050900,0
2019-11-25,1.050820,1.051920,1.046300,1.050200,1.050200,0
2019-11-26,1.048800,1.050290,1.044500,1.049600,1.049600,0
2019-11-27,1.045420,1.046280,1.042800,1.044800,1.044800,0
2019-11-28,1.044280,1.045030,1.040800,1.044630,1.044630,0
2019-11-29,1.041720,1.042010,1.036800,1.041200,1.041200,0
2019-12-02,1.038750,1.042330,1.036100,1.039050,1.039050,0
2019-12-03,1.040110,1.041280,1.036800,1.040120,1.040120,0
